ID,Tweets,User,Location,Follower Count,Following Count,Number of Tweets,Account Created Date,Account Description,Verified,Favourites Count,Date,Subjectivity,Polarity
1284955589735583750,Didn't need too much to look like a complete badass #MaradonavsBelgium #DefundThePolice https://t.co/6LirZhWJBb,ElPerezOso11,"Wheaton, MD",26,310,190,2018-12-28 21:19:36.000000,"Latino living in the 301 - Family man, , Futbol, Construction and Design",False,4769,2020-07-19 21:34:26.612905,0.30000000000000004,0.15000000000000002
1284955467551309826,If this is what you who back #BlackLivesMatter #DefundThePolice #VoteBlueToEndThisNightmare #VoteBlueNoMatterWho #antifa and #Communism. I’d suggest you look long and hard at yourselves in a mirror. And see how your souls are. Because this is an act of satanic evil. https://t.co/Ls1rDsNsNh,Wolf_of_Liberty,,5255,5122,6896,2016-03-07 05:44:39.000000,,False,3859,2020-07-19 21:34:26.612905,0.48541666666666666,-0.3354166666666667
1284955372948729856,IMPORTANT THREAD 👇🏽 #shameontorontopolice #DefundThePolice https://t.co/oDFLpoP4HJ,radioactivejams,Tkarónto,1168,940,5710,2013-10-15 05:54:36.000000,DJ she/they Q2S multiracial|Kanien'kehá:ka|Jamaican Bear clan | Tkaronto 🌈🐻🎚#BLACKLIVESMATTER #LandBack,False,11793,2020-07-19 21:34:26.612905,1.0,0.4
1284955284436287491,Be safe everybody! Heading out soon!  #ALF #PSL #DSA #DefundThePolice #DefundDenverPD #DefundAuroraPD  #dpdactivity #BlackLivesMatter #defunddpd #ElijahMcClainWasMurdered https://t.co/3Hfrm6smZV,AfroFrontCo,"Denver, CO",1116,28,426,2020-06-11 03:20:31.000000,Venmo: @AfroFrontCo  #BlackLivesMatter✊🏽 #DefundDenverPD👮‍♂️#DenverProtests *Turn notifications On!*  https://t.co/UgL9Uq7NkI,False,336,2020-07-19 21:34:26.613931,0.5,0.78125
1284955091213197312,I really like it when white people get angry about the right and important things.👏🏿👏🏿👏🏿  Together we succeed!✅  #DefundThePolice #AbolishDisarm #HPAN #DefundPolice https://t.co/ALH2jaxQBH,OnElectionDay,TORONTO,2185,5002,38757,2014-09-09 19:52:24.000000,"Jeremiah 32:27 Hey #TORONTO, Do what you can do & help someone to do what they can do so they can help someone else to do what they can do and so on... D!",False,50471,2020-07-19 21:34:26.613931,0.5471428571428572,0.07714285714285715
1284954889131421701,"Mr. President, look at the #demtards #Democrats #treason @SpeakerPelosi @JoeBiden #BLM #DefundThePolice #LOL https://t.co/rVQl3dnOWw",origintokyo,The Twitterverse ,230,963,3812,2014-04-16 08:30:44.000000,Democrats & Antifa =TERRORISTS | ALL LIVES MATTER | TRUMP 2020,False,4420,2020-07-19 21:34:26.613931,0.7,0.8
1284954713604206593,"This is not #toronto or #democracy #vandalism and #hooliganism will not get you anywhere. Issues need to be discussed. #DefundThePolice is all #BS , yes reforms may be necessary, but who will we call if we need help? #BLM , GIVE ME A BREAK. #supportdemocracy #supportthepolice https://t.co/outM8EjCTJ",mismanagement19,Toronto,16,17,187,2009-05-16 14:24:35.000000,"Love the wife,the Weims,2 daughters.Sarcastic Bastard.Follow Coventry City FC, shows my humor and i'm a  dirty old git!!",False,6,2020-07-19 21:34:26.613931,1.0,0.0
1284954370786942979,Important thread! #DefundCPD #DefundThePolice #BlackLivesMatter https://t.co/TLGDJVuisW,ColG1977,,61,285,606,2019-12-22 06:29:30.000000,"Surviving despite managing CPTSD, MDD, Anxiety, Crohns and a bunch of other shit. Member of @nwsidecoalition. She/Her/Hers",False,1491,2020-07-19 21:34:26.614890,1.0,0.5
1284954239597518849,“ #DefundThePolice ” was a stupidly misleading slogan from the beginning.  I’d prefer “Reform the police.” Or “Re-invent the police.” Less confusing and it gives Establishment propagandists less to work with. https://t.co/nJ7nqeito2,CaptFacetious,"Dallas, Texas",10363,10363,55791,2011-09-12 22:39:43.000000,"Atelophobe. I have more issues than National Geographic. My family found me on Facebook, so I'm on Twitter now. If you like something I say, please retweet it.",False,21936,2020-07-19 21:34:26.614890,0.38333333333333336,-0.35833333333333334
1284954166188597248,@PortlandPolice Lets arrest the police and hold them in a cell until them or their family can make bail #DefundThePolice #ReformOregon,Bryrants369,"Oregon, USA",12,128,517,2018-07-22 17:17:28.000000,Freedom is a commodity that only the president can afford,False,212,2020-07-19 21:34:26.614890,0.0,-0.05
1284954118113636357,This is happening in AMERICA for exercising first amendment rights!! #defundthepolice #fucktrump #BLM https://t.co/gX68sC7F0F,Nikki_Irish,PHOENIX,16298,1126,57354,2009-05-23 02:47:41.000000,Redheaded firecracker with an opinion problem. I'm your favorite temporary girlfriend. #redhead #FMTY #datePhoenix #dateVegas #dateNYC #dateBoston,False,104348,2020-07-19 21:34:26.614890,0.3333333333333333,0.390625
1284954103597211653,"According to the @nypost, 911 response times could jump 22% if the City Council’s proposed NYPD budget cuts are adopted.  Will people still want to #DefundThePolice when they’re waiting 22% longer for help with their emergencies?  #BackTheBlue #DefendThePolice @PragerU",tapatio_ca,,2,79,90,2014-06-12 22:45:39.000000,,False,171,2020-07-19 21:34:26.975513,0.0,0.0
1284953836038348801,A picture is worth a thousand... but I doubt Trump could understand it because there are some compound words.#DefundThePolice https://t.co/e3QRagmCzz,PersisterCrone,Living in a bubble with #CVID ,12144,13355,75605,2017-02-10 23:07:45.000000,"🌊🇺🇸🤹‍One light, many windows Planet belongs to grandchildren. ♥️🌎#JoeBiden🇺🇸 #VoteBlue #Resist #TNR #CVID #Lyme🕷 #ImmuneDeficient🦠🙏 🇺🇸",False,67134,2020-07-19 21:34:26.975513,0.1,0.3
1284953765632565249,@lauferlaw @DianneVidotto Yes we do!  #DefundThePolice,KennethMcclin13,,288,463,4936,2020-04-10 03:19:55.000000,Student - MAGA Hater,False,5560,2020-07-19 21:34:26.976378,0.0,0.0
1284953564717166592,@ChuckCallesto Nope. He deserved it. Earned every strike. I'd film it and put it on social media. @Friedpiggies1 #DefundThePolice,alyateemalsaif,,44,191,1471,2011-01-16 12:22:09.000000,"Living large with a dog and a backyard garden. Kinda Catholic. Retired 0311. If you RT, Ill RT. Follow and Ill follow back. #DefundThePolice",False,1245,2020-07-19 21:34:26.976378,0.06666666666666667,0.03333333333333333
1284953277646372867,@AyannaPressley ✋STOP LYING✋ to the #public! #AbsoluteImmunity is the real CULPRIT causing #MassIncarceration of #InnocentBlackMen. 1000s of #FakeCrimes like these are manufactured by #Police &amp; #prosecutors working together daily📣. #QualifiedImmunity ONLY affects #Cops👮➖#DefundThePolice🚔🇺🇸 https://t.co/2qFcmY4xke,blackcointelpro,In My Black Skin & Breathing!,1300,3138,2845,2019-11-15 17:24:31.000000,"#Hastags facilitates scrubbing tweets from Twitter when SUSPENDED 4 EXPOSING/CHALLENGING their CORRUPTION💵, i.e., STATUS QUO!🕵📢 WE'RE UNDER SURVEILLANCE🚔👮✊",False,732,2020-07-19 21:34:26.976378,0.45555555555555555,0.06666666666666667
1284953239104794625,The man of steel at #portlandprotest last night is certified bad ass  #BlackLivesMatter   Defund the hyper-violent police   #DefundPolice #DefundThePolice  #SeattleProtest    He's reping the US Navy pretty good rn. Hope he heals up well ✊ https://t.co/gDBsIIvzvA,LostBoizz,US West,485,3403,5014,2011-04-11 01:15:51.000000,Human Rights,False,11806,2020-07-19 21:34:26.977360,0.5833333333333334,0.06250000000000003
1284952876574552064,Police used drones to monitor nudity at a Minnesota beach  (It is clear the Police have too much money. #DefundThePolice  What a waste of resources.) #Minnesota  https://t.co/nodPuRK2BP,solm,Altitude: 300 meters,713,1102,66990,2008-08-01 00:58:30.000000,"MicroComputer Programmer, Augmented Human, UNIX/Linux Sysadmin, Feral Cat Photographer, BS in CS, Full Time Worker, Future Beach Bum and Perpetual Student.",False,25854,2020-07-19 21:34:26.977360,0.19444444444444442,0.03333333333333335
1284952641387233282,https://t.co/V0qOsaNm2p Video of Police Officer hitting a Black man with his petrol car. This officer lied about what he did but was caught on camera. Cops are not to be trusted. #BlackLivesMatter #BLM #DefundThePolice #PoliceBrutality #BlackTwitter #NewsAlert #BreakingNews,rebel4life2020,,6,101,492,2020-05-30 10:07:29.000000,,False,125,2020-07-19 21:34:26.977360,0.43333333333333335,-0.16666666666666666
1284952575075287042,Than creating a system that focuses on dealing with crime after it happens. Thank you for describing how #DefundThePolice can be done in a practical way but changing what we think society can be this can help to create a society where #BlackLivesMatter and are valued.,autisticlyaaron,"Neath Port Talbot, Wales",740,3368,15118,2015-07-18 14:07:13.000000,Autistic Dyspraxic liberal feminist. Who likes a laugh (He/ #they )#autismacceptance proud to be neurodivergentFor art: @artisticlyaaron . forever learning enby,False,26636,2020-07-19 21:34:26.977360,0.0,0.0
1284952363313356802,"@theintercept @radleybalko @LilianaSegura I hear that Grady county is the WORST!!!  This ""justice"" system is sadistic in ways unimaginable.  It simply cannot remain.  #DefundThePolice #DefundTheProsecutors #DefundThePrisons",NameIsParadise,,41,115,1678,2020-06-03 16:29:58.000000,Jesus is my first mentor • Daughter • Wife • Mother • JD • ΔΣΦ •  Molded but will not be defined by my experiences • Unapologetically Black,False,8177,2020-07-19 21:34:26.978360,0.6785714285714286,-0.5
1284952178428346369,@JoshuaPotash We CU @NYPDnews &amp; ur “injuries” R self-inflictd N ur #WAR against #AmericanDemocracy so NOW thePPL don’t wantU2 use a simple #MandatedPOLY prerequisite4 employmnt &amp; evry contestd charge2END #FalsifiedArrestAffidavits &amp; #PoliceBrutality to #FixThePolice It’s TIME2 #DefundThePolice,TheTruthPrevai5,,20,69,4978,2019-06-03 08:02:36.000000,"I am a child of Almighty God: His only begotten son, Jesus Christ, is my Savior",False,1774,2020-07-19 21:34:26.978360,0.35714285714285715,0.0
1284952134312701953,Free ice cream at @benandjerrys ! Walk right in the plant! #DefundThePolice https://t.co/QsKUHXW3Ys https://t.co/0IRq2iwmap,rgriercpa,"West Chester, PA",320,1084,8579,2009-03-23 00:12:58.000000,Tax Advisor and Business Consultant with over 30 years experience. BS Accounting and MS Taxation. https://t.co/88FBdZ94gF @udelaware @wideneruniv  #KPMGAlumnus,False,60998,2020-07-19 21:34:26.978360,0.6678571428571429,0.42857142857142855
1284951848269393920,Read this whole thread. Are we willing to put up with living in this lawless version of America?  Lawless police need to be defunded and ejected. We don't have to pay them just to be subjected to their untrained corrupt garbage.  #DefundThePolice #DefundPoliceUnions https://t.co/e1vRuRZgBA,paulmoment,Neverwhere,1547,552,35189,2008-10-23 07:12:43.000000,Humans continue to exceed my wildest pessimism and my wildest optimism. #TransRightsAreHumanRights All views/opinions are my own.,False,711056,2020-07-19 21:34:26.978360,0.7166666666666667,-0.016666666666666663
1284951388380893184,We can’t trust cops. This is a known pattern we continue to let slide and ignore. We must #DefundThePolice. There is no other way https://t.co/GHei4nPcOd,sarahsquan,"Toronto, Ontario",503,414,30942,2009-03-04 21:27:08.000000,,False,22570,2020-07-19 21:34:26.979360,0.375,0.0625
1284951266070794247,#DefundThePolice  #BreonnaTaylorsKillersAreFree This article should not be read by people with high blood pressure.   https://t.co/RxTpyp3Av1,MyAccountName11,Nakatomi Plaza,1,94,6,2020-07-17 22:29:19.000000,,False,22,2020-07-19 21:34:26.979360,0.5399999999999999,0.16
1284951159791378436,"Before and after #blm  #blacklivesmatter  #whatwasthesfpdthinking #defundthepolice @ Brooklyn, New York https://t.co/GgSJttnbmV",iomnibus,"Queens, NY",39,107,2739,2013-12-27 03:59:37.000000,"A flawed, deep, Ombudsman and Barista. Irreverent without irrelevance.",False,649,2020-07-19 21:34:27.328986,0.45454545454545453,0.13636363636363635
1284951141764280326,@tahoe1966 @philgaimon Cop culture of contempt is a real problem. #DefundThePolice,warrenhuska,"Toronto, Canada",561,485,5780,2009-01-13 20:39:16.000000,"Urban dad, marketer and industrial design hound, bicycle slacktivist. The Pool Noodle Video everyone is talking about (below);",False,74255,2020-07-19 21:34:27.329951,0.30000000000000004,0.2
1284951140891873281,Why do i have to spend my Saturday calling the police shops asking them to abide by the law? Why do we have  to spend our time demanding THAT THE PILICE FOLLOW THE FUKING LAW? #traumatizedbypolice #DefundThePolice,BARBS1978,"Toronto, Ontario",186,501,6143,2008-07-17 21:14:41.000000,Black Lives Matter Indigenous Lives Matter Trans Lives Matter Defund the Police,False,13500,2020-07-19 21:34:27.329951,0.0,0.0
1284951139524509696,"@CBCToronto Let's try a #DefundThePolice experiment, and have the police do no patrols at all in the Jane &amp; Finch, and other similar neighbourhoods, and see how well that works out...  One guaranteed outcome will be a sharp rise in crime and in particular, murders.",Dertwieter,,29,63,2489,2013-05-22 01:02:06.000000,,False,717,2020-07-19 21:34:27.329951,0.4645833333333333,-0.020833333333333336
1284951139465728000,"@TorontoPolice is a gang of highly armed dangerous genocides. They are involved in human trafficking, the toll truck gang, beatings and murders. Why is MY FUCKING MONEY paying for that?  #DefundThePolice #BLMToronto",BARBS1978,"Toronto, Ontario",186,501,6143,2008-07-17 21:14:41.000000,Black Lives Matter Indigenous Lives Matter Trans Lives Matter Defund the Police,False,13500,2020-07-19 21:34:27.329951,0.585,-0.26
1284951137880334337,I read a lot about online radicalization. It's fucking scary! You know what makes me even more scared? The fact that I can see myself being radicalized against the police... BY THE POLICE. This is stupid! #DefundThePolice #blm #52Division,BARBS1978,"Toronto, Ontario",186,501,6143,2008-07-17 21:14:41.000000,Black Lives Matter Indigenous Lives Matter Trans Lives Matter Defund the Police,False,13500,2020-07-19 21:34:27.331053,0.8333333333333334,-0.375
1284951126996062209,Text “dontbacktheblue” (one word) to 64600  #DontBackTheBlue #DefundThePolice https://t.co/TOuFP1DJxB,enderdragonpig,Minecraft ,900,897,46529,2019-08-22 16:44:05.000000,"#caveupdate #BlackLivesMatter #pride Toycat’s assistant’s assistant He/him (cis, straight) Likes Minecraft. call me edp/ender.",False,65557,2020-07-19 21:34:27.331053,0.0,0.0
1284950999740948480,@dcexaminer @Doranimated She needs the Sandra Bland treatment.  The cops were actually allowing her to do that. This just goes to show how useless and worthless cops are. #DefundThePolice,mlhines73,"Ossining, New York",36,508,293,2012-01-03 13:59:48.000000,,False,528,2020-07-19 21:34:27.331053,0.5083333333333333,-0.3666666666666667
1284950732718907395,"@m_layton I hope you are going to take concerted action to motion against racist policing, not through lame reforms and budget diversions, but by defunding @TPSOperations. #DefundThePolice #BlackLivesMatter @JoshMatlow @kristynwongtam @PaulaFletcherTO https://t.co/GsKuUbqH5R",AndreaMeeson,"Toronto, Ontario",152,290,2372,2017-01-14 04:11:05.000000,"Editor, writer, act-upper, guider, planner, executer. Toronto liver, Jo'burg lifer.",False,4944,2020-07-19 21:34:27.332008,0.425,-0.2
1284950729120251906,I wrote this three years ago. #DefundThePolice https://t.co/YCTjhghIoJ,KumarRaoNYC,"Brooklyn, NY",13507,2141,16777,2015-10-06 19:53:33.000000,"Lawyer, former public defender. Human rights, attorneys of color, progressive politics, racial justice. @popdemoc @cpdaction (views mine) #GoBlue",True,32434,2020-07-19 21:34:27.332008,0.0,0.0
1284950509493850113,Woman was shot 8 times for asking man to stop lighting illegal fireworks https://t.co/afXBodCy57   @NYCMayor @NYGovCuomo  Stupendous Job! Bravo! Reducing your costs  by eliminating citizens!    #NYC  #Alllivesmatter  #DefundThePolice,GeraciMichelle,,9,26,383,2018-12-12 03:14:18.000000,,False,740,2020-07-19 21:34:27.332008,0.5,-0.9765625
1284950454347202560,"@VinaigretteGirl @RickAndRollBaby Yeah, memo to self:  Exchange names in the meat wagon.  #FTP #DefundThePolice #AbolishThePolice",KeelingCurve_9,dumbfuckistan ,1842,2823,206422,2011-11-05 21:28:08.000000,"Anthropogenic #ClimateChange deniers & other idiots get blocked. Smart people with useful, evidence-backed info may be followed.  #GreenNewDeal @DSA 🌹🌹🌹",False,149796,2020-07-19 21:34:27.332008,0.0,0.0
1284950115585851397,Who does this protect? Who is safer because of this bullying?  Get these thugs off the street. #DefundThePolice https://t.co/jQq0QkES8t,DJDynamicNC,"Toronto, ON",3309,5001,117181,2009-04-22 05:32:49.000000,"He/him. Fighter, writer, work-all-nighter. #basicincome. Ace. #yyz. @Leadnowca organizer. #Rave DJ - join me on https://t.co/2Jsbqdq5ft every Friday, 7pm",False,298700,2020-07-19 21:34:27.332983,0.0,0.0
1284950073663774720,Same #DefundThePolice is an attack on Women and Children they are robbing their protection and its heartless #DefendNotDefund #RealityCheck #TruthMatters #BackTheBlue #FactsMatter 💙💙 https://t.co/o6anFvp8nc https://t.co/QZN39jabAV,Tabitha59803043,United States,183,48,5212,2020-04-05 20:13:55.000000,I resurface cold and missing Persons Cases Have a tip about a missing child? Call or text 1-800-THE-LOST. (America),False,16464,2020-07-19 21:34:27.677027,0.125,0.0
1284950021570535431,Can't believe my governor finally decided to require masks only for the local police to publicly announce that they don't care and won't enforce it. #coronavirus #ThisIsAmerica #DefundThePolice,lan_guill,,7,74,317,2013-03-14 20:10:15.000000,,False,1063,2020-07-19 21:34:27.678018,0.5166666666666667,0.0
1284949890934734848,@RealDLHughley This is a good thing.  All those damn criminals sure know how to use them.  Social workers are not going protect us. #DefundThePolice,straightcomment,United States,180,1098,5124,2011-05-01 17:39:37.000000,"Middle-aged, American-born man who loves business excellence, technology, and warm waters.  A sinner who was 'blind and now can see' some.  Follow me on Parler.",False,29068,2020-07-19 21:34:27.678018,0.5185185185185185,0.41111111111111115
1284949823016235008,"Momtifa / momrades, still holding the line ✊✊✊✊  The jackboot terrorists need to leave #Portland; they are a hairline from a total disaster when they kill someone, filmed live.  #PortlandProtests #GTFOfeds #BlackLivesMatter #DefundThePolice #DivestThePolice #AbolishThePolice https://t.co/gRJxpTEW0G",guiltyx,"Not Los Angeles, Not New York ",1956,752,78071,2008-08-26 05:28:55.000000,"Scourge. Nerd. Mimic. Chronic sketcher scribbler. Social Justice Senpai. Yes, I have noticed you. Epic side-eye. Comedy like a bat to the face. she/her💖",False,257307,2020-07-19 21:34:27.678018,0.625,0.06818181818181818
1284949787092148224,What exactly can #DefundThePolice look like? Check out episode 3 to hear about examples from other countries. https://t.co/gyF4NkZuzn https://t.co/hlC9BwcfQ2,gamutcast,"New York, NY",0,5,5,2020-07-19 20:27:27.000000,All topics. Brief insights. Hosted by Juan Francisco in NYC.,False,0,2020-07-19 21:34:27.679040,0.3125,0.0625
1284949758499577856,@iambeale The time is now #GeneralStrike #GeneralStrike2020 #StrikeForBlackLives July 20th. Strike. Support strikers. Don’t buy anything! Call legislators and demand #PeoplesStimulus #DefundThePolice Threaten more strikes.,GrownRoom,"Wisconsin, USA",1018,3592,16702,2019-10-08 02:57:49.000000,"If one earned $100,000.00 a year and never spent a penny, it would take 500,000 years to accumulate 50 billion dollars. #NotMeUs #GeneralStrike2020",False,11014,2020-07-19 21:34:27.679040,0.25,0.25
1284949595034877958,"It's really crazy that generations of genocide, oppression, racism, and prejudice has stemmed from poor/manipulated education and the inability for many to properly understand the science.  #BlackLivesMattters #DefundThePolice #BLM S/o to Bill Nye https://t.co/SxgoxQOyWg",TilarGlvss,"Atlanta, GA",17,439,70,2020-07-09 17:23:26.000000,Producer/Engineer.  Ready to Build. ATL Hoe. New Music OTW!,False,440,2020-07-19 21:34:27.679040,0.5,-0.033333333333333326
1284949587569053697,Yes! #DefundThePolice and reform the entire legal system. https://t.co/LFkpdBGmEg,ohnoisaidit,"Toronto, Ontario",66,661,3326,2019-03-26 21:13:33.000000,"One foot in front of the other, each day after the next. she/her",False,11204,2020-07-19 21:34:27.679040,0.4125,0.1
1284949577691467782,"WHO IS SURPRISED BY THIS? IF YOU ARE SURPRISED YOU HAVE NOT BEEN PAYING ATTENTION, THANKS SO MUCH. #DefundBosCops #DefundthePolice #FundCommunities https://t.co/lW9exqN78o",CourtWatchMA,,4108,172,11614,2018-02-27 16:06:18.000000,Community volunteers supporting neighbors + shifting power dynamics in #MA courts by exposing decisions of judges & prosecutors. @justicehealing @massbailfund,False,10648,2020-07-19 21:34:27.680087,0.55,0.15000000000000002
1284949543872794634,@kylegriffin1 Police can’t enforce the law! That’s fascism! #DefundThePolice,twit_checker,"Atlanta, GA",1,95,56,2020-05-27 12:13:50.000000,Don’t need books I have CNN?🏳️‍🌈 “Don’t confuse me with facts” - Corrine Brown‼️ Him/She 👩🏼‍🏫 Masters Underwater Basketweaving. Forgive student loans‼️,False,0,2020-07-19 21:34:27.680087,0.0,0.0
1284949425182343169,"Looking 4 @JoeBiden suptr 2 show me his policy ideas that align w/ #BLM given he opposes #DefundThePolice will not back Medicare for all, clearly has embraced &amp; even authored laws that incarcerate minorities &amp; he wants manufacturing jobs back in US &amp; he linked aide 2 lol favors",jwalverson10,"Charlotte, NC",524,792,21080,2011-12-18 00:24:47.000000,Ret USAF MSgt where I was a proud member of Intel Community. Gamecock by the grace of God 1998 grad of the Univ of South Carolina.,False,1524,2020-07-19 21:34:27.680087,0.23666666666666664,0.22000000000000003
1284949409466404865,Only reason the secret police kidnappings happening in Portland could never happen on same scale in Canada is because we don't have a dozen federal law enforcement agencies with enough manpower &amp; firepower to deploy into our cities. That's the whole idea behind #DefundThePolice.,OntFamilyLawyer,"Ontario, Canada",1689,3254,1113,2020-03-21 22:17:46.000000,"Ontario lawyer. Family law, child protection, helping clients reduce conflict and move forward with their lives. 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🇨🇿🏳️‍🌈",False,4685,2020-07-19 21:34:27.680087,0.5708333333333333,-0.10000000000000002
1284949386854891520,Common fallacies employed when discussing racism. #BlackLivesMatter #AntiRacism #DefendBlackLives #DefundthePolice @ Audubon Plantation Ridge https://t.co/9JMqtXQxiR,markm1853,"Worcester, MA",913,2223,11734,2011-03-01 21:20:12.000000,"he/him/his, ELCA Church Musician, organist, singer, tennis fan, opera geek, Broadway kween, #TeamPete",False,27227,2020-07-19 21:34:27.681060,0.5,-0.3
1284949385374310401,@PamBondi @TrumpWarRoom @WomenforTrump @TeamTrump Probably or Medics train for that would be better founded. #RecklessTrump #DefundThePolice #BLM https://t.co/uCquK6YLiN,Themis01699946,"Mount Olympus, UT",6,78,1532,2020-05-13 15:41:43.000000,No one likes a dumb asshole. Maybe a dumb or an asshole but not both.,False,108,2020-07-19 21:34:27.681060,0.5,0.5
1284949204796878848,#DefundThePolice is a Hitler thing to do! https://t.co/9ESqCrPkUZ,SquidBeeQ,"Michigan, USA",631,987,1716,2013-10-18 17:40:33.000000,"OEF veteran, Electrician, #MAGA since the beginning, handing out the #Redpill like its candy, bringer of #PAIN. #WWG1WGA #QArmy #DigitalSoldier",False,590,2020-07-19 21:34:27.681060,0.0,0.0
1284949196559331329,Alexandria needs a robust police community review board and greater transparency in policing.  https://t.co/AM6JHoVWRf #AlexandriaVA #DefundThePolice  #BlackLivesMatter,gra_alexandria,,157,174,227,2018-03-11 01:45:47.000000,,False,1103,2020-07-19 21:34:28.045591,0.5,0.5
1284948995140444167,"@tariqnasheed @MailOnline Police in America operate like a criminal organization that operates behind a blue wall of silence, anyone who rats on dirty cops is either fired, persecuted, or murdered. #AmericanGestapo #DefundThePolice #PoliceAreTheRealThugs https://t.co/BlI33TXL9p",of_inequality,Amerikkka,290,315,15346,2020-05-29 07:31:17.000000,"""The price of freedom is death"" #NewBlackMedia #NoAntiBlackRacism #DefundThePolice #B1 #FBA🇺🇸 #BlackGunsMatter #BlackLivesMatter",False,14815,2020-07-19 21:34:28.045591,0.5375000000000001,-0.35
1284948656760557568,"I'm heading to this in a few minutes. Two years ago LAPD made a bad situation much worse when they murdered Mely Corado, a victim in a hostage situation in Silver Lake. #DefundThePolice #defundlapd https://t.co/Nr0mkLiUk0",StinaPederson,Los Angeles,917,986,1714,2011-06-18 06:56:47.000000,"I'm a writer, a feminist, and I hate high heels.  She/her.",False,2041,2020-07-19 21:34:28.045591,0.3541666666666667,-0.34374999999999994
1284948354129108993,@TheLegoMoses &lt;gang signs&gt;  #dontbeadickwearamask #wearamask #BlackLivesMatter #DefundThePolice #BorisHasFailedUK #notmovingonuntildomisgone #TrumpIsNotWell #JusticeForGrenfell ... and #brexitisalie,g_pechorin,Nottingham,146,960,5355,2010-10-01 09:38:40.000000,"(he/him)  have already stolen your choicest/cutest memes/pet photos.  follow for painting-hammer, functional programming, and whatever makes me cackle/scream.",False,9735,2020-07-19 21:34:28.046616,0.0,0.0
1284948316434857984,"Hey @ChicagoMayor, is this how police work is done in your city?? No rights read or anything? Fucking #DefundThePolice now. This is abhorrent and completely unconstitutional. 😡 https://t.co/lxIMk8p1bI",jeffreydegraw13,"Bismarck, ND",297,556,16550,2013-05-04 23:20:32.000000,father of two goblins | husband | progressive in nd,False,191759,2020-07-19 21:34:28.046616,0.6666666666666666,-0.3999999999999999
1284948190295396353,The #TDS is strong with this one; Trump makes a claim - This does NOT make it true.   Biden never said/wanted to #DefundThePolice - stop lying.  Jesus has something to say to you about that. https://t.co/j2FgzaMt5u,MerkinOfAmerica,Parks & Rec Unknown,234,1314,9265,2014-11-04 19:24:27.000000,"I am not better than you, you’re just not as good as I am.",False,25892,2020-07-19 21:34:28.046616,0.6916666666666667,0.3916666666666666
1284948144199999488,that #DefundThePolice cartoon everyone's reposting today comes from here. please include attribution if you're posting it https://t.co/pZuzr0s569,drawnonglass,Somewhere not visible,152,752,10505,2011-06-25 00:03:26.000000,"accumulator of vinyl, books and other obsolete technology. I use twitter by whistling in precise tonal patterns into an acoustic modem",False,4112,2020-07-19 21:34:28.046616,0.0,0.0
1284948134502846465,"Mayor ⁦@JohnTory⁩, in reading this by ⁦@SaronGeb⁩, as a citizen, I am appalled &amp; worried about my right to protest.  Our city needs to invest in restorative justice that anchor citizen rights. We need your #leadership: #defundthepolice. #topoli https://t.co/bWcsNxasyp",ToSurkhab,"Toronto, Turtle Island",645,1871,5112,2009-11-10 04:17:18.000000,"(She/her) #sdoh, #globaldev, #tennis, #equity. Personal tweets. Past: NYC, London (UK & Canada), Ottawa, Manila, Ahmedabad.",False,7457,2020-07-19 21:34:28.047612,0.7678571428571428,-0.2571428571428572
1284947846081339392,The jackboots tried to fuck with #Portland moms.  I'm wondering how much longer til these assholes realize they're on the wrong side  ...  #PoliceBrutality #DefundThePolice #BlackLivesMatter #PortlandKidnappings #GTFOfeds #PortlandProtests https://t.co/9fZuL5saMW,guiltyx,"Not Los Angeles, Not New York ",1956,752,78071,2008-08-26 05:28:55.000000,"Scourge. Nerd. Mimic. Chronic sketcher scribbler. Social Justice Senpai. Yes, I have noticed you. Epic side-eye. Comedy like a bat to the face. she/her💖",False,257307,2020-07-19 21:34:28.047612,0.5666666666666668,-0.2333333333333333
1284947752602996737,There literally no good cops. Every single one is bad. #DefundThePolice https://t.co/HGbE6INocz,MendezMike,Omaha NE,73,290,7466,2011-05-24 21:52:49.000000,I was never fake. Just too good to be true.,False,3870,2020-07-19 21:34:28.047612,0.4936507936507937,-0.37380952380952376
1284947514509197317,"@CBCToronto Rodney Diverlus, co-founder of #BlackLivesMatter Toronto is a dreamer.  He wants #DefundThePolice to the tune of 50% and he wants that money to be invested in black communities.  If $500M becomes available by #DefundThePolice, trust me, black communities will not get it all.",Tony48Tiger,Canada,343,64,15025,2008-09-27 13:27:01.000000,"🐯🦠⚫️🏒🥅🍁🇨🇦 🐅  ""When you have something to say, silence is a lie""  Dr. Jordan Peterson   ""PRO-WHITE ISN'T ANTI-BLACK""",False,36901,2020-07-19 21:34:28.047612,0.29333333333333333,0.09333333333333335
1284947508683083776,Dems think we're gonna forget. LOL  #DefundThePolice https://t.co/drbVBzIxQU,LisaMichelleEu1,Remote,538,337,4047,2020-03-03 02:42:05.000000,"🌹 Solidarity with pro-human policy and justice. Pro-working-class, pro M4A, pro-Earth. Anti-racism, anti-militarism, anti-fascism.",False,16308,2020-07-19 21:34:28.048623,0.7,0.8
